Requests,REST_Response_Time,gRPC_Response_Time
29691,8815564.81,514.9299624282401
29701,8821504.01,514.9467997128819
29711,8827445.21,514.9636313295492
29721,8833388.41,514.980457282057
29731,8839333.61,514.9972775742159
29741,8845280.81,515.014092209833
29751,8851230.01,515.0309011927117
29761,8857181.21,515.0477045266513
29771,8863134.41,515.0645022154473
29781,8869089.61,515.0812942628916
29791,8875046.81,515.0980806727719
29801,8881006.01,515.1148614488725
29811,8886967.21,515.1316365949737
29821,8892930.41,515.1484061148518
29831,8898895.61,515.1651700122796
29841,8904862.81,515.1819282910262
29851,8910832.01,515.1986809548564
29861,8916803.21,515.2154280075317
29871,8922776.41,515.2321694528097
29881,8928751.61,515.2489052944441
29891,8934728.81,515.2656355361847
29901,8940708.01,515.2823601817782
29911,8946689.21,515.2990792349669
29921,8952672.41,515.3157926994894
29931,8958657.61,515.3325005790808
29941,8964644.81,515.3492028774724
29951,8970634.01,515.3658995983916
29961,8976625.21,515.3825907455622
29971,8982618.41,515.3992763227043
29981,8988613.61,515.4159563335342
29991,8994610.81,515.4326307817645
30001,9000610.01,515.4492996711041
30011,9006611.21,515.4659630052582
30021,9012614.41,515.4826207879282
30031,9018619.61,515.4992730228121
30041,9024626.81,515.5159197136038
30051,9030636.01,515.5325608639937
30061,9036647.21,515.5491964776686
30071,9042660.41,515.5658265583114
30081,9048675.61,515.5824511096017
30091,9054692.81,515.599070135215
30101,9060712.01,515.6156836388235
30111,9066733.21,515.6322916240955
30121,9072756.41,515.6488940946956
30131,9078781.61,515.6654910542851
30141,9084808.81,515.6820825065212
30151,9090838.01,515.6986684550578
30161,9096869.21,515.715248903545
30171,9102902.41,515.7318238556295
30181,9108937.61,515.748393314954
30191,9114974.81,515.7649572851578
30201,9121014.01,515.7815157698766
30211,9127055.21,515.7980687727426
30221,9133098.41,515.814616297384
30231,9139143.61,515.8311583474256
30241,9145190.81,515.8476949264889
30251,9151240.01,515.8642260381914
30261,9157291.21,515.8807516861473
30271,9163344.41,515.8972718739669
30281,9169399.61,515.9137866052571
30291,9175456.81,515.9302958836215
30301,9181516.01,515.9467997126596
30311,9187577.21,515.9632980959678
30321,9193640.41,515.9797910371385
30331,9199705.61,515.9962785397611
30341,9205772.81,516.0127606074209
30351,9211842.01,516.0292372437
30361,9217913.21,516.0457084521768
30371,9223986.41,516.0621742364262
30381,9230061.61,516.0786346000198
30391,9236138.81,516.0950895465251
30401,9242218.01,516.1115390795067
30411,9248299.21,516.1279832025255
30421,9254382.41,516.1444219191385
30431,9260467.61,516.1608552328997
30441,9266554.81,516.1772831473596
30451,9272644.01,516.1937056660647
30461,9278735.21,516.2101227925584
30471,9284828.41,516.2265345303806
30481,9290923.61,516.2429408830675
30491,9297020.81,516.259341854152
30501,9303120.01,516.2757374471635
30511,9309221.21,516.292127665628
30521,9315324.41,516.3085125130679
30531,9321429.61,516.3248919930021
30541,9327536.81,516.3412661089461
30551,9333646.01,516.3576348644121
30561,9339757.21,516.3739982629088
30571,9345870.41,516.3903563079411
30581,9351985.61,516.4067090030111
30591,9358102.81,516.4230563516168
30601,9364222.01,516.4393983572531
30611,9370343.21,516.4557350234116
30621,9376466.41,516.4720663535804
30631,9382591.61,516.4883923512439
30641,9388718.81,516.5047130198833
30651,9394848.01,516.5210283629767
30661,9400979.21,516.5373383839981
30671,9407112.41,516.5536430864188
30681,9413247.61,516.5699424737061
30691,9419384.81,516.5862365493244
30701,9425524.01,516.6025253167346
30711,9431665.21,516.618808779394
30721,9437808.41,516.6350869407567
30731,9443953.61,516.6513598042734
30741,9450100.81,516.6676273733914
30751,9456250.01,516.6838896515546
30761,9462401.21,516.7001466422038
30771,9468554.41,516.716398348776
30781,9474709.61,516.7326447747052
30791,9480866.81,516.7488859234221
30801,9487026.01,516.7651217983537
30811,9493187.21,516.781352402924
30821,9499350.41,516.7975777405533
30831,9505515.61,516.8137978146591
30841,9511682.81,516.8300126286551
30851,9517852.01,516.846222185952
30861,9524023.21,516.8624264899569
30871,9530196.41,516.8786255440739
30881,9536371.61,516.8948193517035
30891,9542548.81,516.9110079162431
30901,9548728.01,516.9271912410866
30911,9554909.21,516.9433693296247
30921,9561092.41,516.9595421852451
30931,9567277.61,516.9757098113319
30941,9573464.81,516.9918722112656
30951,9579654.01,517.0080293884242
30961,9585845.21,517.024181346182
30971,9592038.41,517.0403280879099
30981,9598233.61,517.0564696169756
30991,9604430.81,517.0726059367439
31001,9610630.01,517.088737050576
31011,9616831.21,517.1048629618297
31021,9623034.41,517.12098367386
31031,9629239.61,517.1370991900183
31041,9635446.81,517.153209513653
31051,9641656.01,517.1693146481091
31061,9647867.21,517.1854145967284
31071,9654080.41,517.2015093628494
31081,9660295.61,517.2175989498077
31091,9666512.81,517.2336833609353
31101,9672732.01,517.2497625995611
31111,9678953.21,517.2658366690109
31121,9685176.41,517.2819055726072
31131,9691401.61,517.2979693136693
31141,9697628.81,517.3140278955135
31151,9703858.01,517.3300813214524
31161,9710089.21,517.346129594796
31171,9716322.41,517.3621727188507
31181,9722557.61,517.37821069692
31191,9728794.81,517.394243532304
31201,9735034.01,517.4102712282996
31211,9741275.21,517.426293788201
31221,9747518.41,517.4423112152984
31231,9753763.61,517.4583235128797
31241,9760010.81,517.4743306842291
31251,9766260.01,517.490332732628
31261,9772511.21,517.506329661354
31271,9778764.41,517.5223214736826
31281,9785019.61,517.5383081728851
31291,9791276.81,517.5542897622305
31301,9797536.01,517.5702662449839
31311,9803797.21,517.5862376244081
31321,9810060.41,517.602203903762
31331,9816325.61,517.6181650863019
31341,9822592.81,517.6341211752809
31351,9828862.01,517.6500721739487
31361,9835133.21,517.6660180855521
31371,9841406.41,517.6819589133349
31381,9847681.61,517.6978946605376
31391,9853958.81,517.7138253303978
31401,9860238.01,517.7297509261497
31411,9866519.21,517.7456714510247
31421,9872802.41,517.7615869082509
31431,9879087.61,517.7774973010537
31441,9885374.81,517.793402632655
31451,9891664.01,517.8093029062736
31461,9897955.21,517.8251981251258
31471,9904248.41,517.841088292424
31481,9910543.61,517.8569734113784
31491,9916840.81,517.8728534851954
31501,9923140.01,517.8887285170788
31511,9929441.21,517.9045985102292
31521,9935744.41,517.9204634678442
31531,9942049.61,517.9363233931183
31541,9948356.81,517.9521782892431
31551,9954666.01,517.9680281594069
31561,9960977.21,517.9838730067952
31571,9967290.41,517.9997128345904
31581,9973605.61,518.0155476459718
31591,9979922.81,518.0313774441157
31601,9986242.01,518.0472022321957
31611,9992563.21,518.0630220133819
31621,9998886.41,518.0788367908416
31631,10005211.61,518.0946465677393
31641,10011538.81,518.1104513472362
31651,10017868.01,518.1262511324906
31661,10024199.21,518.1420459266578
31671,10030532.41,518.1578357328902
31681,10036867.61,518.1736205543372
31691,10043204.81,518.189400394145
31701,10049544.01,518.205175255457
31711,10055885.21,518.2209451414137
31721,10062228.41,518.2367100551527
31731,10068573.61,518.2524699998081
31741,10074920.81,518.2682249785116
31751,10081270.01,518.283974994392
31761,10087621.21,518.2997200505745
31771,10093974.41,518.3154601501819
31781,10100329.61,518.3311952963339
31791,10106686.81,518.3469254921473
31801,10113046.01,518.3626507407358
31811,10119407.21,518.3783710452104
31821,10125770.41,518.394086408679
31831,10132135.61,518.4097968342465
31841,10138502.81,518.4255023250153
31851,10144872.01,518.4412028840841
31861,10151243.21,518.4568985145495
31871,10157616.41,518.4725892195048
31881,10163991.61,518.4882750020403
31891,10170368.81,518.5039558652434
31901,10176748.01,518.519631812199
31911,10183129.21,518.5353028459887
31921,10189512.41,518.5509689696912
31931,10195897.61,518.5666301863826
31941,10202284.81,518.5822864991358
31951,10208674.01,518.597937911021
31961,10215065.21,518.6135844251053
31971,10221458.41,518.6292260444533
31981,10227853.61,518.6448627721264
31991,10234250.81,518.6604946111833
32001,10240650.01,518.6761215646796
32011,10247051.21,518.6917436356684
32021,10253454.41,518.7073608271998
32031,10259859.61,518.7229731423206
32041,10266266.81,518.7385805840755
32051,10272676.01,518.7541831555058
32061,10279087.21,518.7697808596503
32071,10285500.41,518.7853736995446
32081,10291915.61,518.8009616782218
32091,10298332.81,518.816544798712
32101,10304752.01,518.8321230640424
32111,10311173.21,518.8476964772375
32121,10317596.41,518.863265041319
32131,10324021.61,518.8788287593056
32141,10330448.81,518.8943876342133
32151,10336878.01,518.9099416690553
32161,10343309.21,518.9254908668421
32171,10349742.41,518.941035230581
32181,10356177.61,518.9565747632769
32191,10362614.81,518.9721094679318
32201,10369054.01,518.9876393475448
32211,10375495.21,519.0031644051122
32221,10381938.41,519.0186846436277
32231,10388383.61,519.034200066082
32241,10394830.81,519.0497106754632
32251,10401280.01,519.0652164747563
32261,10407731.21,519.080717466944
32271,10414184.41,519.0962136550057
32281,10420639.61,519.1117050419186
32291,10427096.81,519.1271916306567
32301,10433556.01,519.1426734241913
32311,10440017.21,519.1581504254912
32321,10446480.41,519.173622637522
32331,10452945.61,519.189090063247
32341,10459412.81,519.2045527056266
32351,10465882.01,519.2200105676183
32361,10472353.21,519.2354636521769
32371,10478826.41,519.2509119622547
32381,10485301.61,519.266355500801
32391,10491778.81,519.2817942707625
32401,10498258.01,519.2972282750831
32411,10504739.21,519.312657516704
32421,10511222.41,519.3280819985637
32431,10517707.61,519.343501723598
32441,10524194.81,519.3589166947401
32451,10530684.01,519.37432691492
32461,10537175.21,519.3897323870655
32471,10543668.41,519.4051331141015
32481,10550163.61,519.4205290989504
32491,10556660.81,519.4359203445315
32501,10563160.01,519.4513068537617
32511,10569661.21,519.4666886295553
32521,10576164.41,519.4820656748234
32531,10582669.61,519.4974379924752
32541,10589176.81,519.5128055854163
32551,10595686.01,519.5281684565505
32561,10602197.21,519.5435266087784
32571,10608710.41,519.5588800449981
32581,10615225.61,519.5742287681048
32591,10621742.81,519.5895727809915
32601,10628262.01,519.6049120865481
32611,10634783.21,519.620246687662
32621,10641306.41,519.6355765872179
32631,10647831.61,519.650901788098
32641,10654358.81,519.6662222931817
32651,10660888.01,519.6815381053458
32661,10667419.21,519.6968492274646
32671,10673952.41,519.7121556624091
32681,10680487.61,519.7274574130489
32691,10687024.81,519.7427544822498
32701,10693564.01,519.7580468728755
32711,10700105.21,519.773334587787
32721,10706648.41,519.7886176298426
32731,10713193.61,519.8038960018982
32741,10719740.81,519.8191697068067
32751,10726290.01,519.834438747419
32761,10732841.21,519.8497031265825
32771,10739394.41,519.8649628471429
32781,10745949.61,519.8802179119427
32791,10752506.81,519.8954683238221
32801,10759066.01,519.9107140856185
32811,10765627.21,519.9259552001668
32821,10772190.41,519.9411916702993
32831,10778755.61,519.9564234988458
32841,10785322.81,519.9716506886333
32851,10791892.01,519.9868732424865
32861,10798463.21,520.0020911632273
32871,10805036.41,520.0173044536751
32881,10811611.61,520.0325131166468
32891,10818188.81,520.0477171549564
32901,10824768.01,520.0629165714159
32911,10831349.21,520.0781113688342
32921,10837932.41,520.093301550018
32931,10844517.61,520.1084871177713
32941,10851104.81,520.1236680748955
32951,10857694.01,520.1388444241894
32961,10864285.21,520.1540161684495
32971,10870878.41,520.1691833104695
32981,10877473.61,520.1843458530409
32991,10884070.81,520.1995037989522
33001,10890670.01,520.2146571509896
33011,10897271.21,520.2298059119369
33021,10903874.41,520.2449500845751
33031,10910479.61,520.2600896716829
33041,10917086.81,520.2752246760361
33051,10923696.01,520.2903551004086
33061,10930307.21,520.3054809475715
33071,10936920.41,520.320602220293
33081,10943535.61,520.3357189213394
33091,10950152.81,520.350831053474
33101,10956772.01,520.3659386194579
33111,10963393.21,520.3810416220497
33121,10970016.41,520.3961400640052
33131,10976641.61,520.4112339480781
33141,10983268.81,520.4263232770193
33151,10989898.01,520.4414080535772
33161,10996529.21,520.4564882804982
33171,11003162.41,520.4715639605255
33181,11009797.61,520.4866350964005
33191,11016434.81,520.5017016908615
33201,11023074.01,520.5167637466448
33211,11029715.21,520.5318212664839
33221,11036358.41,520.5468742531101
33231,11043003.61,520.5619227092521
33241,11049650.81,520.5769666376361
33251,11056300.01,520.592006040986
33261,11062951.21,520.6070409220231
33271,11069604.41,520.6220712834662
33281,11076259.61,520.6370971280317
33291,11082916.81,520.6521184584336
33301,11089576.01,520.6671352773836
33311,11096237.21,520.6821475875906
33321,11102900.41,520.6971553917614
33331,11109565.61,520.7121586926002
33341,11116232.81,520.7271574928087
33351,11122902.01,520.7421517950862
33361,11129573.21,520.7571416021298
33371,11136246.41,520.7721269166339
33381,11142921.61,520.7871077412906
33391,11149598.81,520.8020840787893
33401,11156278.01,520.8170559318178
33411,11162959.21,520.8320233030605
33421,11169642.41,520.8469861952
33431,11176327.61,520.8619446109161
33441,11183014.81,520.8768985528867
33451,11189704.01,520.8918480237868
33461,11196395.21,520.9067930262892
33471,11203088.41,520.9217335630644
33481,11209783.61,520.9366696367805
33491,11216480.81,520.951601250103
33501,11223180.01,520.966528405695
33511,11229881.21,520.9814511062177
33521,11236584.41,520.9963693543293
33531,11243289.61,521.011283152686
33541,11249996.81,521.0261925039416
33551,11256706.01,521.0410974107473
33561,11263417.21,521.055997875752
33571,11270130.41,521.0708939016025
33581,11276845.61,521.0857854909431
33591,11283562.81,521.1006726464153
33601,11290282.01,521.1155553706591
33611,11297003.21,521.1304336663113
33621,11303726.41,521.1453075360068
33631,11310451.61,521.1601769823783
33641,11317178.81,521.1750420080557
33651,11323908.01,521.1899026156666
33661,11330639.21,521.2047588078367
33671,11337372.41,521.2196105871891
33681,11344107.61,521.2344579563444
33691,11350844.81,521.2493009179211
33701,11357584.01,521.2641394745352
33711,11364325.21,521.2789736288006
33721,11371068.41,521.2938033833286
33731,11377813.61,521.3086287407283
33741,11384560.81,521.3234497036066
33751,11391310.01,521.3382662745678
33761,11398061.21,521.3530784562142
33771,11404814.41,521.3678862511457
33781,11411569.61,521.3826896619596
33791,11418326.81,521.3974886912514
33801,11425086.01,521.4122833416137
33811,11431847.21,521.4270736156375
33821,11438610.41,521.4418595159108
33831,11445375.61,521.4566410450199
33841,11452142.81,521.4714182055483
33851,11458912.01,521.4861910000775
33861,11465683.21,521.5009594311867
33871,11472456.41,521.515723501453
33881,11479231.61,521.5304832134505
33891,11486008.81,521.545238569752
33901,11492788.01,521.5599895729272
33911,11499569.21,521.5747362255438
33921,11506352.41,521.5894785301678
33931,11513137.61,521.6042164893619
33941,11519924.81,521.6189501056872
33951,11526714.01,521.6336793817026
33961,11533505.21,521.6484043199642
33971,11540298.41,521.6631249230264
33981,11547093.61,521.6778411934412
33991,11553890.81,521.692553133758
34001,11560690.01,521.7072607465243
34011,11567491.21,521.7219640342854
34021,11574294.41,521.7366629995842
34031,11581099.61,521.7513576449611
34041,11587906.81,521.7660479729549
34051,11594716.01,521.7807339861017
34061,11601527.21,521.7954156869354
34071,11608340.41,521.8100930779877
34081,11615155.61,521.8247661617884
34091,11621972.81,521.8394349408644
34101,11628792.01,521.8540994177409
34111,11635613.21,521.868759594941
34121,11642436.41,521.883415474985
34131,11649261.61,521.8980670603913
34141,11656088.81,521.9127143536763
34151,11662918.01,521.9273573573538
34161,11669749.21,521.9419960739357
34171,11676582.41,521.9566305059315
34181,11683417.61,521.9712606558486
34191,11690254.81,521.9858865261922
34201,11697094.01,522.0005081194653
34211,11703935.21,522.0151254381684
34221,11710778.41,522.0297384848004
34231,11717623.61,522.0443472618575
34241,11724470.81,522.058951771834
34251,11731320.01,522.0735520172218
34261,11738171.21,522.0881480005108
34271,11745024.41,522.1027397241888
34281,11751879.61,522.1173271907412
34291,11758736.81,522.1319104026511
34301,11765596.01,522.1464893623998
34311,11772457.21,522.1610640724663
34321,11779320.41,522.1756345353273
34331,11786185.61,522.1902007534575
34341,11793052.81,522.2047627293293
34351,11799922.01,522.219320465413
34361,11806793.21,522.2338739641768
34371,11813666.41,522.2484232280868
34381,11820541.61,522.2629682596066
34391,11827418.81,522.2775090611981
34401,11834298.01,522.2920456353207
34411,11841179.21,522.3065779844319
34421,11848062.41,522.3211061109869
34431,11854947.61,522.3356300174389
34441,11861834.81,522.3501497062389
34451,11868724.01,522.3646651798356
34461,11875615.21,522.3791764406757
34471,11882508.41,522.3936834912039
34481,11889403.61,522.4081863338628
34491,11896300.81,522.4226849710925
34501,11903200.01,522.4371794053312
34511,11910101.21,522.4516696390152
34521,11917004.41,522.4661556745784
34531,11923909.61,522.4806375144525
34541,11930816.81,522.4951151610675
34551,11937726.01,522.5095886168508
34561,11944637.21,522.5240578842281
34571,11951550.41,522.5385229656227
34581,11958465.61,522.5529838634561
34591,11965382.81,522.5674405801473
34601,11972302.01,522.5818931181136
34611,11979223.21,522.59634147977
34621,11986146.41,522.6107856675293
34631,11993071.61,522.6252256838025
34641,11999998.81,522.6396615309983
34651,12006928.01,522.6540932115233
34661,12013859.21,522.6685207277823
34671,12020792.41,522.6829440821775
34681,12027727.61,522.6973632771096
34691,12034664.81,522.7117783149769
34701,12041604.01,522.7261891981756
34711,12048545.21,522.7405959290999
34721,12055488.41,522.754998510142
34731,12062433.61,522.7693969436918
34741,12069380.81,522.7837912321377
34751,12076330.01,522.7981813778653
34761,12083281.21,522.8125673832585
34771,12090234.41,522.8269492506994
34781,12097189.61,522.8413269825676
34791,12104146.81,522.8557005812406
34801,12111106.01,522.8700700490945
34811,12118067.21,522.8844353885025
34821,12125030.41,522.8987966018366
34831,12131995.61,522.913153691466
34841,12138962.81,522.9275066597585
34851,12145932.01,522.9418555090792
34861,12152903.21,522.9562002417917
34871,12159876.41,522.9705408602575
34881,12166851.61,522.9848773668358
34891,12173828.81,522.9992097638841
34901,12180808.01,523.0135380537574
34911,12187789.21,523.0278622388093
34921,12194772.41,523.0421823213908
34931,12201757.61,523.0564983038514
34941,12208744.81,523.0708101885381
34951,12215734.01,523.0851179777961
34961,12222725.21,523.0994216739688
34971,12229718.41,523.1137212793972
34981,12236713.61,523.1280167964203
34991,12243710.81,523.1423082273757
35001,12250710.01,523.1565955745983
35011,12257711.21,523.1708788404213
35021,12264714.41,523.1851580271759
35031,12271719.61,523.1994331371912
35041,12278726.81,523.2137041727945
35051,12285736.01,523.2279711363108
35061,12292747.21,523.2422340300634
35071,12299760.41,523.2564928563734
35081,12306775.61,523.2707476175601
35091,12313792.81,523.2849983159408
35101,12320812.01,523.2992449538307
35111,12327833.21,523.313487533543
35121,12334856.41,523.3277260573891
35131,12341881.61,523.3419605276782
35141,12348908.81,523.3561909467179
35151,12355938.01,523.3704173168132
35161,12362969.21,523.3846396402679
35171,12370002.41,523.3988579193832
35181,12377037.61,523.4130721564587
35191,12384074.81,523.4272823537918
35201,12391114.01,523.4414885136783
35211,12398155.21,523.4556906384116
35221,12405198.41,523.4698887302835
35231,12412243.61,523.4840827915837
35241,12419290.81,523.4982728245998
35251,12426340.01,523.5124588316177
35261,12433391.21,523.5266408149213
35271,12440444.41,523.5408187767925
35281,12447499.61,523.5549927195113
35291,12454556.81,523.5691626453557
35301,12461616.01,523.5833285566019
35311,12468677.21,523.597490455524
35321,12475740.41,523.6116483443942
35331,12482805.61,523.6258022254829
35341,12489872.81,523.6399521010585
35351,12496942.01,523.6540979733873
35361,12504013.21,523.6682398447339
35371,12511086.41,523.6823777173611
35381,12518161.61,523.6965115935294
35391,12525238.81,523.7106414754976
35401,12532318.01,523.7247673655226
35411,12539399.21,523.7388892658594
35421,12546482.41,523.7530071787609
35431,12553567.61,523.7671211064785
35441,12560654.81,523.7812310512611
35451,12567744.01,523.7953370153562
35461,12574835.21,523.8094390010093
35471,12581928.41,523.8235370104638
35481,12589023.61,523.8376310459613
35491,12596120.81,523.8517211097417
35501,12603220.01,523.8658072040427
35511,12610321.21,523.8798893311001
35521,12617424.41,523.8939674931484
35531,12624529.61,523.9080416924194
35541,12631636.81,523.9221119311434
35551,12638746.01,523.9361782115491
35561,12645857.21,523.9502405358627
35571,12652970.41,523.964298906309
35581,12660085.61,523.9783533251108
35591,12667202.81,523.992403794489
35601,12674322.01,524.0064503166624
35611,12681443.21,524.0204928938484
35621,12688566.41,524.0345315282624
35631,12695691.61,524.0485662221174
35641,12702818.81,524.0625969776255
35651,12709948.01,524.0766237969959
35661,12717079.21,524.0906466824366
35671,12724212.41,524.1046656361539
35681,12731347.61,524.1186806603514
35691,12738484.81,524.1326917572318
35701,12745624.01,524.1466989289953
35711,12752765.21,524.1607021778404
35721,12759908.41,524.1747015059642
35731,12767053.61,524.1886969155613
35741,12774200.81,524.2026884088248
35751,12781350.01,524.2166759879458
35761,12788501.21,524.2306596551138
35771,12795654.41,524.2446394125163
35781,12802809.61,524.2586152623389
35791,12809966.81,524.2725872067656
35801,12817126.01,524.2865552479784
35811,12824287.21,524.3005193881575
35821,12831450.41,524.3144796294811
35831,12838615.61,524.3284359741259
35841,12845782.81,524.3423884242667
35851,12852952.01,524.3563369820763
35861,12860123.21,524.3702816497257
35871,12867296.41,524.3842224293845
35881,12874471.61,524.3981593232198
35891,12881648.81,524.4120923333975
35901,12888828.01,524.4260214620813
35911,12896009.21,524.4399467114332
35921,12903192.41,524.4538680836137
35931,12910377.61,524.4677855807809
35941,12917564.81,524.4816992050914
35951,12924754.01,524.4956089587002
35961,12931945.21,524.5095148437605
35971,12939138.41,524.5234168624231
35981,12946333.61,524.5373150168377
35991,12953530.81,524.5512093091519
36001,12960730.01,524.5650997415114
36011,12967931.21,524.5789863160605
36021,12975134.41,524.5928690349414
36031,12982339.61,524.6067479002945
36041,12989546.81,524.6206229142584
36051,12996756.01,524.6344940789704
36061,13003967.21,524.6483613965655
36071,13011180.41,524.6622248691768
36081,13018395.61,524.6760844989363
36091,13025612.81,524.6899402879736
36101,13032832.01,524.7037922384168
36111,13040053.21,524.7176403523922
36121,13047276.41,524.7314846320244
36131,13054501.61,524.7453250794359
36141,13061728.81,524.7591616967482
36151,13068958.01,524.7729944860799
36161,13076189.21,524.786823449549
36171,13083422.41,524.8006485892711
36181,13090657.61,524.8144699073599
36191,13097894.81,524.8282874059279
36201,13105134.01,524.8421010870854
36211,13112375.21,524.8559109529414
36221,13119618.41,524.8697170056026
36231,13126863.61,524.8835192471743
36241,13134110.81,524.8973176797599
36251,13141360.01,524.9111123054612
36261,13148611.21,524.9249031263784
36271,13155864.41,524.9386901446094
36281,13163119.61,524.952473362251
36291,13170376.81,524.9662527813979
36301,13177636.01,524.9800284041431
36311,13184897.21,524.9938002325781
36321,13192160.41,525.0075682687925
36331,13199425.61,525.0213325148741
36341,13206692.81,525.035092972909
36351,13213962.01,525.0488496449816
36361,13221233.21,525.0626025331748
36371,13228506.41,525.0763516395696
36381,13235781.61,525.090096966245
36391,13243058.81,525.1038385152789
36401,13250338.01,525.117576288747
36411,13257619.21,525.1313102887235
36421,13264902.41,525.1450405172808
36431,13272187.61,525.1587669764897
36441,13279474.81,525.1724896684191
36451,13286764.01,525.1862085951362
36461,13294055.21,525.199923758707
36471,13301348.41,525.2136351611952
36481,13308643.61,525.227342804663
36491,13315940.81,525.2410466911709
36501,13323240.01,525.2547468227779
36511,13330541.21,525.268443201541
36521,13337844.41,525.2821358295158
36531,13345149.61,525.2958247087558
36541,13352456.81,525.3095098413133
36551,13359766.01,525.3231912292387
36561,13367077.21,525.3368688745807
36571,13374390.41,525.350542779386
36581,13381705.61,525.3642129457004
36591,13389022.81,525.3778793755674
36601,13396342.01,525.3915420710289
36611,13403663.21,525.4052010341254
36621,13410986.41,525.4188562668954
36631,13418311.61,525.4325077713761
36641,13425638.81,525.4461555496025
36651,13432968.01,525.4597996036084
36661,13440299.21,525.4734399354259
36671,13447632.41,525.4870765470853
36681,13454967.61,525.500709440615
36691,13462304.81,525.5143386180422
36701,13469644.01,525.5279640813923
36711,13476985.21,525.5415858326888
36721,13484328.41,525.555203873954
36731,13491673.61,525.5688182072081
36741,13499020.81,525.5824288344697
36751,13506370.01,525.5960357577563
36761,13513721.21,525.609638979083
36771,13521074.41,525.6232385004637
36781,13528429.61,525.6368343239105
36791,13535786.81,525.6504264514341
36801,13543146.01,525.6640148850431
36811,13550507.21,525.6775996267448
36821,13557870.41,525.6911806785449
36831,13565235.61,525.7047580424475
36841,13572602.81,525.7183317204546
36851,13579972.01,525.731901714567
36861,13587343.21,525.745468026784
36871,13594716.41,525.7590306591029
36881,13602091.61,525.7725896135195
36891,13609468.81,525.7861448920278
36901,13616848.01,525.7996964966208
36911,13624229.21,525.8132444292892
36921,13631612.41,525.8267886920223
36931,13638997.61,525.8403292868079
36941,13646384.81,525.8538662156323
36951,13653774.01,525.8673994804797
36961,13661165.21,525.8809290833331
36971,13668558.41,525.8944550261738
36981,13675953.61,525.9079773109814
36991,13683350.81,525.9214959397341
37001,13690750.01,525.9350109144083
37011,13698151.21,525.9485222369788
37021,13705554.41,525.9620299094188
37031,13712959.61,525.9755339337
37041,13720366.81,525.9890343117927
37051,13727776.01,526.002531045665
37061,13735187.21,526.016024137284
37071,13742600.41,526.0295135886149
37081,13750015.61,526.0429994016215
37091,13757432.81,526.0564815782658
37101,13764852.01,526.0699601205083
37111,13772273.21,526.083435030308
37121,13779696.41,526.0969063096222
37131,13787121.61,526.1103739604065
37141,13794548.81,526.1238379846155
37151,13801978.01,526.1372983842014
37161,13809409.21,526.1507551611155
37171,13816842.41,526.164208317307
37181,13824277.61,526.1776578547241
37191,13831714.81,526.1911037753129
37201,13839154.01,526.2045460810181
37211,13846595.21,526.2179847737829
37221,13854038.41,526.231419855549
37231,13861483.61,526.2448513282565
37241,13868930.81,526.2582791938437
37251,13876380.01,526.2717034542476
37261,13883831.21,526.2851241114035
37271,13891284.41,526.2985411672453
37281,13898739.61,526.3119546237052
37291,13906196.81,526.3253644827139
37301,13913656.01,526.3387707462005
37311,13921117.21,526.3521734160925
37321,13928580.41,526.3655724943161
37331,13936045.61,526.3789679827958
37341,13943512.81,526.3923598834543
37351,13950982.01,526.4057481982132
37361,13958453.21,526.4191329289924
37371,13965926.41,526.4325140777102
37381,13973401.61,526.445891646283
37391,13980878.81,526.4592656366265
37401,13988358.01,526.4726360506543
37411,13995839.21,526.4860028902783
37421,14003322.41,526.4993661574093
37431,14010807.61,526.5127258539566
37441,14018294.81,526.5260819818275
37451,14025784.01,526.539434542928
37461,14033275.21,526.5527835391628
37471,14040768.41,526.5661289724347
37481,14048263.61,526.5794708446454
37491,14055760.81,526.5928091576947
37501,14063260.01,526.606143913481
37511,14070761.21,526.6194751139012
37521,14078264.41,526.6328027608508
37531,14085769.61,526.6461268562236
37541,14093276.81,526.659447401912
37551,14100786.01,526.6727643998067
37561,14108297.21,526.6860778517971
37571,14115810.41,526.6993877597711
37581,14123325.61,526.712694125615
37591,14130842.81,526.7259969512137
37601,14138362.01,526.7392962384503
37611,14145883.21,526.7525919892067
37621,14153406.41,526.7658842053632
37631,14160931.61,526.7791728887987
37641,14168458.81,526.7924580413904
37651,14175988.01,526.8057396650141
37661,14183519.21,526.8190177615443
37671,14191052.41,526.8322923328536
37681,14198587.61,526.8455633808135
37691,14206124.81,526.8588309072937
37701,14213664.01,526.8720949141626
37711,14221205.21,526.8853554032873
37721,14228748.41,526.8986123765328
37731,14236293.61,526.9118658357633
37741,14243840.81,526.925115782841
37751,14251390.01,526.938362219627
37761,14258941.21,526.9516051479808
37771,14266494.41,526.9648445697602
37781,14274049.61,526.9780804868217
37791,14281606.81,526.9913129010206
37801,14289166.01,527.0045418142103
37811,14296727.21,527.0177672282429
37821,14304290.41,527.0309891449689
37831,14311855.61,527.0442075662377
37841,14319422.81,527.0574224938968
37851,14326992.01,527.0706339297925
37861,14334563.21,527.0838418757695
37871,14342136.41,527.0970463336713
37881,14349711.61,527.1102473053395
37891,14357288.81,527.1234447926146
37901,14364868.01,527.1366387973354
37911,14372449.21,527.1498293213396
37921,14380032.41,527.1630163664629
37931,14387617.61,527.1761999345401
37941,14395204.81,527.1893800274042
37951,14402794.01,527.2025566468872
